P/T (kPa/K),Den (Kg/cu m),Temp (C),Pres (kPa),Alt (m)
0.003639079509507,1.2684E-2,-35.440300,8.6486E-1,32030
0.00364475592534,1.2704E-2,-35.470200,8.6610E-1,32020
0.003650441911484,1.2724E-2,-35.500100,8.6734E-1,32010
0.003656137485281,1.2744E-2,-35.530000,8.6859E-1,32000
0.003661842664109,1.2763E-2,-35.559900,8.6983E-1,31990
0.003667557465377,1.2783E-2,-35.589800,8.7108E-1,31980
0.003673281906528,1.2803E-2,-35.619700,8.7233E-1,31970
0.003679016005041,1.2823E-2,-35.649600,8.7358E-1,31960
0.003684759778427,1.2843E-2,-35.679500,8.7484E-1,31950
0.003690513244232,1.2863E-2,-35.709400,8.7609E-1,31940
0.003696276420034,1.2884E-2,-35.739300,8.7735E-1,31930
0.003702049323448,1.2904E-2,-35.769200,8.7861E-1,31920
0.003707831972121,1.2924E-2,-35.799100,8.7987E-1,31910
0.003713624383735,1.2944E-2,-35.829000,8.8114E-1,31900
0.003719426576007,1.2964E-2,-35.858900,8.8240E-1,31890
0.003725238566687,1.2984E-2,-35.888800,8.8367E-1,31880
0.003731060373561,1.3005E-2,-35.918700,8.8494E-1,31870
0.003736892014449,1.3025E-2,-35.948600,8.8621E-1,31860
0.003742733507203,1.3045E-2,-35.978500,8.8748E-1,31850
0.003748584869715,1.3066E-2,-36.008400,8.8876E-1,31840
0.003754446119907,1.3086E-2,-36.038300,8.9004E-1,31830
0.003760317275737,1.3107E-2,-36.068200,8.9131E-1,31820
0.0037661983552,1.3127E-2,-36.098100,8.9260E-1,31810
0.003772089376324,1.3148E-2,-36.128000,8.9388E-1,31800
0.003777990357172,1.3168E-2,-36.157900,8.9516E-1,31790
0.003783901315843,1.3189E-2,-36.187800,8.9645E-1,31780
0.00378982227047,1.3210E-2,-36.217700,8.9774E-1,31770
0.003795753239222,1.3230E-2,-36.247600,8.9903E-1,31760
0.003801694240304,1.3251E-2,-36.277500,9.0033E-1,31750
0.003807645291956,1.3272E-2,-36.307400,9.0162E-1,31740
0.003813606412452,1.3292E-2,-36.337300,9.0292E-1,31730
0.003819577620103,1.3313E-2,-36.367200,9.0422E-1,31720
0.003825558933256,1.3334E-2,-36.397100,9.0552E-1,31710
0.003831550370293,1.3355E-2,-36.427000,9.0682E-1,31700
0.003837551949631,1.3376E-2,-36.456900,9.0813E-1,31690
0.003843563689724,1.3397E-2,-36.486800,9.0944E-1,31680
0.003849585609062,1.3418E-2,-36.516700,9.1075E-1,31670
0.00385561772617,1.3439E-2,-36.546600,9.1206E-1,31660
0.003861660059609,1.3460E-2,-36.576500,9.1337E-1,31650
0.003867712627978,1.3481E-2,-36.606400,9.1469E-1,31640
0.00387377544991,1.3502E-2,-36.636300,9.1601E-1,31630
0.003879848544076,1.3523E-2,-36.666200,9.1733E-1,31620
0.003885931929182,1.3545E-2,-36.696100,9.1865E-1,31610
0.003892025623971,1.3566E-2,-36.726000,9.1997E-1,31600
0.003898129647223,1.3587E-2,-36.755900,9.2130E-1,31590
0.003904244017753,1.3608E-2,-36.785800,9.2263E-1,31580
0.003910368754416,1.3630E-2,-36.815700,9.2396E-1,31570
0.003916503876099,1.3651E-2,-36.845600,9.2529E-1,31560
0.00392264940173,1.3673E-2,-36.875500,9.2663E-1,31550
0.003928805350272,1.3694E-2,-36.905400,9.2796E-1,31540
0.003934971740725,1.3715E-2,-36.935300,9.2930E-1,31530
0.003941148592127,1.3737E-2,-36.965200,9.3064E-1,31520
0.003947335923551,1.3759E-2,-36.995100,9.3199E-1,31510
0.003953533754109,1.3780E-2,-37.025000,9.3333E-1,31500
0.003959742102951,1.3802E-2,-37.054900,9.3468E-1,31490
0.003965960989262,1.3823E-2,-37.084800,9.3603E-1,31480
0.003972190432266,1.3845E-2,-37.114700,9.3738E-1,31470
0.003978430451224,1.3867E-2,-37.144600,9.3873E-1,31460
0.003984681065436,1.3889E-2,-37.174500,9.4009E-1,31450
0.003990942294237,1.3911E-2,-37.204400,9.4145E-1,31440
0.003997214157002,1.3932E-2,-37.234300,9.4281E-1,31430
0.004003496673142,1.3954E-2,-37.264200,9.4417E-1,31420
0.004009789862108,1.3976E-2,-37.294100,9.4553E-1,31410
0.004016093743388,1.3998E-2,-37.324000,9.4690E-1,31400
0.004022408336507,1.4020E-2,-37.353900,9.4827E-1,31390
0.004028733661029,1.4042E-2,-37.383800,9.4964E-1,31380
0.004035069736558,1.4064E-2,-37.413700,9.5101E-1,31370
0.004041416582733,1.4086E-2,-37.443600,9.5239E-1,31360
0.004047774219234,1.4109E-2,-37.473500,9.5376E-1,31350
0.004054142665777,1.4131E-2,-37.503400,9.5514E-1,31340
0.00406052194212,1.4153E-2,-37.533300,9.5652E-1,31330
0.004066912068056,1.4175E-2,-37.563200,9.5791E-1,31320
0.004073313063419,1.4198E-2,-37.593100,9.5929E-1,31310
0.004079724948081,1.4220E-2,-37.623000,9.6068E-1,31300
0.004086147741954,1.4242E-2,-37.652900,9.6207E-1,31290
0.004092581464986,1.4265E-2,-37.682800,9.6346E-1,31280
0.004099026137167,1.4287E-2,-37.712700,9.6486E-1,31270
0.004105481778525,1.4310E-2,-37.742600,9.6626E-1,31260
0.004111948409127,1.4332E-2,-37.772500,9.6765E-1,31250
0.004118426049079,1.4355E-2,-37.802400,9.6906E-1,31240
0.004124914718528,1.4378E-2,-37.832300,9.7046E-1,31230
0.004131414437659,1.4400E-2,-37.862200,9.7186E-1,31220
0.004137925226696,1.4423E-2,-37.892100,9.7327E-1,31210
0.004144447105904,1.4446E-2,-37.922000,9.7468E-1,31200
0.004150980095586,1.4468E-2,-37.951900,9.7610E-1,31190
0.004157524216088,1.4491E-2,-37.981800,9.7751E-1,31180
0.004164079487792,1.4514E-2,-38.011700,9.7893E-1,31170
0.004170645931122,1.4537E-2,-38.041600,9.8035E-1,31160
0.004177223566541,1.4560E-2,-38.071500,9.8177E-1,31150
0.004183812414554,1.4583E-2,-38.101400,9.8319E-1,31140
0.004190412495704,1.4606E-2,-38.131300,9.8462E-1,31130
0.004197023830575,1.4629E-2,-38.161200,9.8604E-1,31120
0.004203646439792,1.4652E-2,-38.191100,9.8747E-1,31110
0.004210280344019,1.4675E-2,-38.221000,9.8891E-1,31100
0.004216925563963,1.4698E-2,-38.250900,9.9034E-1,31090
0.004223582120368,1.4721E-2,-38.280800,9.9178E-1,31080
0.004230250034023,1.4745E-2,-38.310700,9.9322E-1,31070
0.004236929325754,1.4768E-2,-38.340600,9.9466E-1,31060
0.00424362001643,1.4791E-2,-38.370500,9.9610E-1,31050
0.004250322126959,1.4815E-2,-38.400400,9.9755E-1,31040
0.004257035678293,1.4838E-2,-38.430300,9.9900E-1,31030
0.004263760691422,1.4861E-2,-38.460200,1.0004E+0,31020
0.00427049718738,1.4885E-2,-38.490100,1.0019E+0,31010
0.00427724518724,1.4908E-2,-38.520000,1.0034E+0,31000
0.004284004712117,1.4932E-2,-38.549900,1.0048E+0,30990
0.004290775783168,1.4956E-2,-38.579800,1.0063E+0,30980
0.004297558421592,1.4979E-2,-38.609700,1.0077E+0,30970
0.004304352648628,1.5003E-2,-38.639600,1.0092E+0,30960
0.004311158485557,1.5027E-2,-38.669500,1.0107E+0,30950
0.004317975953704,1.5050E-2,-38.699400,1.0121E+0,30940
0.004324805074434,1.5074E-2,-38.729300,1.0136E+0,30930
0.004331645869153,1.5098E-2,-38.759200,1.0151E+0,30920
0.004338498359312,1.5122E-2,-38.789100,1.0166E+0,30910
0.004345362566401,1.5146E-2,-38.819000,1.0180E+0,30900
0.004352238511955,1.5170E-2,-38.848900,1.0195E+0,30890
0.004359126217549,1.5194E-2,-38.878800,1.0210E+0,30880
0.004366025704802,1.5218E-2,-38.908700,1.0225E+0,30870
0.004372936995376,1.5242E-2,-38.938600,1.0240E+0,30860
0.004379860110972,1.5266E-2,-38.968500,1.0255E+0,30850
0.004386795073339,1.5290E-2,-38.998400,1.0270E+0,30840
0.004393741904265,1.5315E-2,-39.028300,1.0285E+0,30830
0.004400700625581,1.5339E-2,-39.058200,1.0299E+0,30820
0.004407671259163,1.5363E-2,-39.088100,1.0314E+0,30810
0.004414653826929,1.5387E-2,-39.118000,1.0329E+0,30800
0.00442164835084,1.5412E-2,-39.147900,1.0345E+0,30790
0.0044286548529,1.5436E-2,-39.177800,1.0360E+0,30780
0.004435673355156,1.5461E-2,-39.207700,1.0375E+0,30770
0.0044427038797,1.5485E-2,-39.237600,1.0390E+0,30760
0.004449746448666,1.5510E-2,-39.267500,1.0405E+0,30750
0.004456801084233,1.5534E-2,-39.297400,1.0420E+0,30740
0.004463867808622,1.5559E-2,-39.327300,1.0435E+0,30730
0.004470946644098,1.5584E-2,-39.357200,1.0451E+0,30720
0.004478037612971,1.5608E-2,-39.387100,1.0466E+0,30710
0.004485140737595,1.5633E-2,-39.417000,1.0481E+0,30700
0.004492256040367,1.5658E-2,-39.446900,1.0496E+0,30690
0.004499383543728,1.5683E-2,-39.476800,1.0512E+0,30680
0.004506523270165,1.5708E-2,-39.506700,1.0527E+0,30670
0.004513675242207,1.5733E-2,-39.536600,1.0542E+0,30660
0.004520839482429,1.5758E-2,-39.566500,1.0558E+0,30650
0.00452801601345,1.5783E-2,-39.596400,1.0573E+0,30640
0.004535204857934,1.5808E-2,-39.626300,1.0589E+0,30630
0.004542406038589,1.5833E-2,-39.656200,1.0604E+0,30620
0.004549619578168,1.5858E-2,-39.686100,1.0619E+0,30610
0.00455684549947,1.5883E-2,-39.716000,1.0635E+0,30600
0.004564083825337,1.5908E-2,-39.745900,1.0650E+0,30590
0.004571334578658,1.5934E-2,-39.775800,1.0666E+0,30580
0.004578597782365,1.5959E-2,-39.805700,1.0682E+0,30570
0.004585873459438,1.5984E-2,-39.835600,1.0697E+0,30560
0.004593161632901,1.6010E-2,-39.865500,1.0713E+0,30550
0.004600462325822,1.6035E-2,-39.895400,1.0728E+0,30540
0.004607775561317,1.6061E-2,-39.925300,1.0744E+0,30530
0.004615101362546,1.6086E-2,-39.955200,1.0760E+0,30520
0.004622439752716,1.6112E-2,-39.985100,1.0776E+0,30510
0.004629790755078,1.6137E-2,-40.015000,1.0791E+0,30500
0.004637154392932,1.6163E-2,-40.044900,1.0807E+0,30490
0.004644530689621,1.6189E-2,-40.074800,1.0823E+0,30480
0.004651919668535,1.6214E-2,-40.104700,1.0839E+0,30470
0.004659321353111,1.6240E-2,-40.134600,1.0855E+0,30460
0.004666735766831,1.6266E-2,-40.164500,1.0870E+0,30450
0.004674162933226,1.6292E-2,-40.194400,1.0886E+0,30440
0.004681602875871,1.6318E-2,-40.224300,1.0902E+0,30430
0.004689055618387,1.6344E-2,-40.254200,1.0918E+0,30420
0.004696521184445,1.6370E-2,-40.284100,1.0934E+0,30410
0.004703999597761,1.6396E-2,-40.314000,1.0950E+0,30400
0.004711490882096,1.6422E-2,-40.343900,1.0966E+0,30390
0.004718995061262,1.6448E-2,-40.373800,1.0982E+0,30380
0.004726512159114,1.6474E-2,-40.403700,1.0998E+0,30370
0.004734042199558,1.6501E-2,-40.433600,1.1015E+0,30360
0.004741585206544,1.6527E-2,-40.463500,1.1031E+0,30350
0.004749141204072,1.6553E-2,-40.493400,1.1047E+0,30340
0.004756710216188,1.6580E-2,-40.523300,1.1063E+0,30330
0.004764292266986,1.6606E-2,-40.553200,1.1079E+0,30320
0.004771887380607,1.6633E-2,-40.583100,1.1095E+0,30310
0.004779495581243,1.6659E-2,-40.613000,1.1112E+0,30300
0.004787116893129,1.6686E-2,-40.642900,1.1128E+0,30290
0.004794751340551,1.6712E-2,-40.672800,1.1144E+0,30280
0.004802398947844,1.6739E-2,-40.702700,1.1161E+0,30270
0.004810059739388,1.6766E-2,-40.732600,1.1177E+0,30260
0.004817733739614,1.6792E-2,-40.762500,1.1193E+0,30250
0.004825420973,1.6819E-2,-40.792400,1.1210E+0,30240
0.004833121464075,1.6846E-2,-40.822300,1.1226E+0,30230
0.004840835237412,1.6873E-2,-40.852200,1.1243E+0,30220
0.004848562317638,1.6900E-2,-40.882100,1.1259E+0,30210
0.004856302729424,1.6927E-2,-40.912000,1.1276E+0,30200
0.004864056497493,1.6954E-2,-40.941900,1.1292E+0,30190
0.004871823646618,1.6981E-2,-40.971800,1.1309E+0,30180
0.004879604201616,1.7008E-2,-41.001700,1.1325E+0,30170
0.00488739818736,1.7035E-2,-41.031600,1.1342E+0,30160
0.004895205628767,1.7062E-2,-41.061500,1.1359E+0,30150
0.004903026550806,1.7090E-2,-41.091400,1.1375E+0,30140
0.004910860978494,1.7117E-2,-41.121300,1.1392E+0,30130
0.004918708936901,1.7144E-2,-41.151200,1.1409E+0,30120
0.004926570451142,1.7172E-2,-41.181100,1.1426E+0,30110
0.004934445546386,1.7199E-2,-41.211000,1.1442E+0,30100
0.004942334247849,1.7227E-2,-41.240900,1.1459E+0,30090
0.004950236580799,1.7254E-2,-41.270800,1.1476E+0,30080
0.004958152570554,1.7282E-2,-41.300700,1.1493E+0,30070
0.004966082242481,1.7309E-2,-41.330600,1.1510E+0,30060
0.004974025621999,1.7337E-2,-41.360500,1.1527E+0,30050
0.004981982734576,1.7365E-2,-41.390400,1.1544E+0,30040
0.004989953605731,1.7393E-2,-41.420300,1.1561E+0,30030
0.004997938261036,1.7420E-2,-41.450200,1.1578E+0,30020
0.00500593672611,1.7448E-2,-41.480100,1.1595E+0,30010
0.005013949026626,1.7476E-2,-41.510000,1.1612E+0,30000
0.005021975188307,1.7504E-2,-41.539900,1.1629E+0,29990
0.005030015236926,1.7532E-2,-41.569800,1.1646E+0,29980
0.005038069198309,1.7560E-2,-41.599700,1.1663E+0,29970
0.005046137098333,1.7588E-2,-41.629600,1.1680E+0,29960
0.005054218962926,1.7617E-2,-41.659500,1.1698E+0,29950
0.005062314818067,1.7645E-2,-41.689400,1.1715E+0,29940
0.005070424689789,1.7673E-2,-41.719300,1.1732E+0,29930
0.005078548604173,1.7701E-2,-41.749200,1.1749E+0,29920
0.005086686587357,1.7730E-2,-41.779100,1.1767E+0,29910
0.005094838665526,1.7758E-2,-41.809000,1.1784E+0,29900
0.005103004864921,1.7787E-2,-41.838900,1.1801E+0,29890
0.005111185211832,1.7815E-2,-41.868800,1.1819E+0,29880
0.005119379732604,1.7844E-2,-41.898700,1.1836E+0,29870
0.005127588453634,1.7872E-2,-41.928600,1.1854E+0,29860
0.005135811401369,1.7901E-2,-41.958500,1.1871E+0,29850
0.005144048602313,1.7930E-2,-41.988400,1.1888E+0,29840
0.00515230008302,1.7959E-2,-42.018300,1.1906E+0,29830
0.005160565870096,1.7987E-2,-42.048200,1.1924E+0,29820
0.005168845990203,1.8016E-2,-42.078100,1.1941E+0,29810
0.005177140470053,1.8045E-2,-42.108000,1.1959E+0,29800
0.005185449336415,1.8074E-2,-42.137900,1.1976E+0,29790
0.005193772616109,1.8103E-2,-42.167800,1.1994E+0,29780
0.005202110336007,1.8132E-2,-42.197700,1.2012E+0,29770
0.005210462523037,1.8161E-2,-42.227600,1.2030E+0,29760
0.005218829204181,1.8190E-2,-42.257500,1.2047E+0,29750
0.005227210406473,1.8220E-2,-42.287400,1.2065E+0,29740
0.005235606157001,1.8249E-2,-42.317300,1.2083E+0,29730
0.00524401648291,1.8278E-2,-42.347200,1.2101E+0,29720
0.005252441411396,1.8308E-2,-42.377100,1.2119E+0,29710
0.005260880969709,1.8337E-2,-42.407000,1.2136E+0,29700
0.005269335185157,1.8366E-2,-42.436900,1.2154E+0,29690
0.005277804085099,1.8396E-2,-42.466800,1.2172E+0,29680
0.005286287696949,1.8426E-2,-42.496700,1.2190E+0,29670
0.005294786048178,1.8455E-2,-42.526600,1.2208E+0,29660
0.00530329916631,1.8485E-2,-42.556500,1.2226E+0,29650
0.005311827078925,1.8515E-2,-42.586400,1.2244E+0,29640
0.005320369813656,1.8544E-2,-42.616300,1.2263E+0,29630
0.005328927398194,1.8574E-2,-42.646200,1.2281E+0,29620
0.005337499860283,1.8604E-2,-42.676100,1.2299E+0,29610
0.005346087227725,1.8634E-2,-42.706000,1.2317E+0,29600
0.005354689528375,1.8664E-2,-42.735900,1.2335E+0,29590
0.005363306790145,1.8694E-2,-42.765800,1.2354E+0,29580
0.005371939041003,1.8724E-2,-42.795700,1.2372E+0,29570
0.005380586308972,1.8754E-2,-42.825600,1.2390E+0,29560
0.005389248622131,1.8784E-2,-42.855500,1.2408E+0,29550
0.005397926008617,1.8815E-2,-42.885400,1.2427E+0,29540
0.005406618496621,1.8845E-2,-42.915300,1.2445E+0,29530
0.005415326114392,1.8875E-2,-42.945200,1.2464E+0,29520
0.005424048890234,1.8906E-2,-42.975100,1.2482E+0,29510
0.00543278685251,1.8936E-2,-43.005000,1.2501E+0,29500
0.005441540029637,1.8967E-2,-43.034900,1.2519E+0,29490
0.005450308450091,1.8997E-2,-43.064800,1.2538E+0,29480
0.005459092142403,1.9028E-2,-43.094700,1.2556E+0,29470
0.005467891135164,1.9059E-2,-43.124600,1.2575E+0,29460
0.005476705457019,1.9089E-2,-43.154500,1.2593E+0,29450
0.005485535136672,1.9120E-2,-43.184400,1.2612E+0,29440
0.005494380202886,1.9151E-2,-43.214300,1.2631E+0,29430
0.005503240684479,1.9182E-2,-43.244200,1.2650E+0,29420
0.005512116610328,1.9213E-2,-43.274100,1.2668E+0,29410
0.005521008009366,1.9244E-2,-43.304000,1.2687E+0,29400
0.005529914910589,1.9275E-2,-43.333900,1.2706E+0,29390
0.005538837343044,1.9306E-2,-43.363800,1.2725E+0,29380
0.005547775335843,1.9337E-2,-43.393700,1.2744E+0,29370
0.005556728918151,1.9368E-2,-43.423600,1.2762E+0,29360
0.005565698119196,1.9399E-2,-43.453500,1.2781E+0,29350
0.00557468296826,1.9431E-2,-43.483400,1.2800E+0,29340
0.005583683494688,1.9462E-2,-43.513300,1.2819E+0,29330
0.005592699727881,1.9494E-2,-43.543200,1.2838E+0,29320
0.0056017316973,1.9525E-2,-43.573100,1.2857E+0,29310
0.005610779432466,1.9557E-2,-43.603000,1.2877E+0,29300
0.005619842962957,1.9588E-2,-43.632900,1.2896E+0,29290
0.005628922318413,1.9620E-2,-43.662800,1.2915E+0,29280
0.005638017528531,1.9652E-2,-43.692700,1.2934E+0,29270
0.005647128623069,1.9683E-2,-43.722600,1.2953E+0,29260
0.005656255631846,1.9715E-2,-43.752500,1.2972E+0,29250
0.005665398584737,1.9747E-2,-43.782400,1.2992E+0,29240
0.00567455751168,1.9779E-2,-43.812300,1.3011E+0,29230
0.005683732442674,1.9811E-2,-43.842200,1.3030E+0,29220
0.005692923407775,1.9843E-2,-43.872100,1.3050E+0,29210
0.005702130437103,1.9875E-2,-43.902000,1.3069E+0,29200
0.005711353560835,1.9907E-2,-43.931900,1.3089E+0,29190
0.00572059280921,1.9939E-2,-43.961800,1.3108E+0,29180
0.00572984821253,1.9972E-2,-43.991700,1.3128E+0,29170
0.005739119801155,2.0004E-2,-44.021600,1.3147E+0,29160
0.005748407605506,2.0036E-2,-44.051500,1.3167E+0,29150
0.005757711656068,2.0069E-2,-44.081400,1.3186E+0,29140
0.005767031983384,2.0101E-2,-44.111300,1.3206E+0,29130
0.00577636861806,2.0134E-2,-44.141200,1.3226E+0,29120
0.005785721590765,2.0166E-2,-44.171100,1.3245E+0,29110
0.005795090932226,2.0199E-2,-44.201000,1.3265E+0,29100
0.005804476673236,2.0232E-2,-44.230900,1.3285E+0,29090
0.005813878844646,2.0264E-2,-44.260800,1.3304E+0,29080
0.005823297477372,2.0297E-2,-44.290700,1.3324E+0,29070
0.005832732602392,2.0330E-2,-44.320600,1.3344E+0,29060
0.005842184250744,2.0363E-2,-44.350500,1.3364E+0,29050
0.005851652453531,2.0396E-2,-44.380400,1.3384E+0,29040
0.005861137241917,2.0429E-2,-44.410300,1.3404E+0,29030
0.00587063864713,2.0462E-2,-44.440200,1.3424E+0,29020
0.00588015670046,2.0495E-2,-44.470100,1.3444E+0,29010
0.005889691433261,2.0529E-2,-44.500000,1.3464E+0,29000
0.005899242876949,2.0562E-2,-44.529900,1.3484E+0,28990
0.005908811063004,2.0595E-2,-44.559800,1.3504E+0,28980
0.005918396022969,2.0629E-2,-44.589700,1.3524E+0,28970
0.005927997788451,2.0662E-2,-44.619600,1.3544E+0,28960
0.00593761639112,2.0696E-2,-44.649500,1.3565E+0,28950
0.005947251862712,2.0729E-2,-44.679400,1.3585E+0,28940
0.005956904235023,2.0763E-2,-44.709300,1.3605E+0,28930
0.005966573539917,2.0797E-2,-44.739200,1.3625E+0,28920
0.00597625980932,2.0830E-2,-44.769100,1.3646E+0,28910
0.005985963075223,2.0864E-2,-44.799000,1.3666E+0,28900
0.005995683369682,2.0898E-2,-44.828900,1.3686E+0,28890
0.006005420724818,2.0932E-2,-44.858800,1.3707E+0,28880
0.006015175172814,2.0966E-2,-44.888700,1.3727E+0,28870
0.006024946745923,2.1000E-2,-44.918600,1.3748E+0,28860
0.006034735476457,2.1034E-2,-44.948500,1.3768E+0,28850
0.006044541396799,2.1068E-2,-44.978400,1.3789E+0,28840
0.006054364539393,2.1103E-2,-45.008300,1.3810E+0,28830
0.00606420493675,2.1137E-2,-45.038200,1.3830E+0,28820
0.006074062621449,2.1171E-2,-45.068100,1.3851E+0,28810
0.00608393762613,2.1206E-2,-45.098000,1.3871E+0,28800
0.006093829983504,2.1240E-2,-45.127900,1.3892E+0,28790
0.006103739726344,2.1275E-2,-45.157800,1.3913E+0,28780
0.006113666887491,2.1309E-2,-45.187700,1.3934E+0,28770
0.006123611499853,2.1344E-2,-45.217600,1.3955E+0,28760
0.006133573596403,2.1379E-2,-45.247500,1.3976E+0,28750
0.006143553210182,2.1414E-2,-45.277400,1.3996E+0,28740
0.006153550374297,2.1448E-2,-45.307300,1.4017E+0,28730
0.006163565121921,2.1483E-2,-45.337200,1.4038E+0,28720
0.006173597486297,2.1518E-2,-45.367100,1.4059E+0,28710
0.006183647500732,2.1553E-2,-45.397000,1.4080E+0,28700
0.006193715198603,2.1588E-2,-45.426900,1.4101E+0,28690
0.006203800613351,2.1624E-2,-45.456800,1.4123E+0,28680
0.00621390377849,2.1659E-2,-45.486700,1.4144E+0,28670
0.006224024727596,2.1694E-2,-45.516600,1.4165E+0,28660
0.006234163494316,2.1729E-2,-45.546500,1.4186E+0,28650
0.006244320112367,2.1765E-2,-45.576400,1.4207E+0,28640
0.006254494615529,2.1800E-2,-45.606300,1.4229E+0,28630
0.006264687037655,2.1836E-2,-45.636200,1.4250E+0,28620
0.006274897412665,2.1871E-2,-45.666100,1.4271E+0,28610
0.006285125774547,2.1907E-2,-45.696000,1.4293E+0,28600
0.006295372157359,2.1943E-2,-45.725900,1.4314E+0,28590
0.006305636595226,2.1979E-2,-45.755800,1.4335E+0,28580
0.006315919122345,2.2014E-2,-45.785700,1.4357E+0,28570
0.00632621977298,2.2050E-2,-45.815600,1.4379E+0,28560
0.006336538581466,2.2086E-2,-45.845500,1.4400E+0,28550
0.006346875582206,2.2122E-2,-45.875400,1.4422E+0,28540
0.006357230809673,2.2158E-2,-45.905300,1.4443E+0,28530
0.006367604298412,2.2195E-2,-45.935200,1.4465E+0,28520
0.006377996083035,2.2231E-2,-45.965100,1.4487E+0,28510
0.006388406198226,2.2267E-2,-45.995000,1.4508E+0,28500
0.006398834678739,2.2303E-2,-46.024900,1.4530E+0,28490
0.006409281559399,2.2340E-2,-46.054800,1.4552E+0,28480
0.0064197468751,2.2376E-2,-46.084700,1.4574E+0,28470
0.006430230660808,2.2413E-2,-46.114600,1.4596E+0,28460
0.00644073295156,2.2449E-2,-46.144500,1.4618E+0,28450
0.006451253782463,2.2486E-2,-46.174400,1.4640E+0,28440
0.006461793188698,2.2523E-2,-46.204300,1.4662E+0,28430
0.006472351205514,2.2560E-2,-46.234200,1.4684E+0,28420
0.006482927868233,2.2596E-2,-46.264100,1.4706E+0,28410
0.00649352321225,2.2633E-2,-46.294000,1.4728E+0,28400
0.006504137273029,2.2670E-2,-46.323900,1.4750E+0,28390
0.006514770086108,2.2707E-2,-46.353800,1.4772E+0,28380
0.006525421687098,2.2745E-2,-46.383700,1.4794E+0,28370
0.00653609211168,2.2782E-2,-46.413600,1.4816E+0,28360
0.006546781395609,2.2819E-2,-46.443500,1.4839E+0,28350
0.006557489574712,2.2856E-2,-46.473400,1.4861E+0,28340
0.006568216684889,2.2894E-2,-46.503300,1.4883E+0,28330
0.006578962762114,2.2931E-2,-46.533200,1.4906E+0,28320
0.006589727842432,2.2969E-2,-46.563100,1.4928E+0,28310
0.006600511961963,2.3006E-2,-46.593000,1.4951E+0,28300
0.0066113151569,2.3044E-2,-46.622900,1.4973E+0,28290
0.006622137463508,2.3082E-2,-46.652800,1.4996E+0,28280
0.006632978918129,2.3119E-2,-46.682700,1.5018E+0,28270
0.006643839557177,2.3157E-2,-46.712600,1.5041E+0,28260
0.006654719417139,2.3195E-2,-46.742500,1.5063E+0,28250
0.006665618534578,2.3233E-2,-46.772400,1.5086E+0,28240
0.006676536946131,2.3271E-2,-46.802300,1.5109E+0,28230
0.006687474688509,2.3309E-2,-46.832200,1.5132E+0,28220
0.006698431798498,2.3348E-2,-46.862100,1.5154E+0,28210
0.00670940831296,2.3386E-2,-46.892000,1.5177E+0,28200
0.00672040426883,2.3424E-2,-46.921900,1.5200E+0,28190
0.006731419703119,2.3463E-2,-46.951800,1.5223E+0,28180
0.006742454652914,2.3501E-2,-46.981700,1.5246E+0,28170
0.006753509155377,2.3540E-2,-47.011600,1.5269E+0,28160
0.006764583247746,2.3578E-2,-47.041500,1.5292E+0,28150
0.006775676967335,2.3617E-2,-47.071400,1.5315E+0,28140
0.006786790351533,2.3656E-2,-47.101300,1.5338E+0,28130
0.006797923437806,2.3694E-2,-47.131200,1.5361E+0,28120
0.006809076263696,2.3733E-2,-47.161100,1.5384E+0,28110
0.006820248866822,2.3772E-2,-47.191000,1.5408E+0,28100
0.00683144128488,2.3811E-2,-47.220900,1.5431E+0,28090
0.006842653555641,2.3850E-2,-47.250800,1.5454E+0,28080
0.006853885716956,2.3889E-2,-47.280700,1.5477E+0,28070
0.006865137806749,2.3929E-2,-47.310600,1.5501E+0,28060
