Time	TX	txGrid	RX	rxGrid	MHz	Watts	SNR	drift	k	az	mode	k/W	spotQ	version
2025-11-05 12:36	KF8EEZ	EM79vr	KA3LNA	FM29dc	14.097078	0.01	-17	0	733	93	WSPR2	73300	37697	2.3.1
2025-11-06 08:56	KF8EEZ	EM79vr	WA3NAN	FM19na	14.097107	0.01	-23	0	635	95	WSPR2	63500	21771	2.7.0-rc3
2025-11-06 09:06	KF8EEZ	EM79vr	KD2OM	FN12gx	14.097065	0.01	-31	0	669	55	WSPR2	66900	7646	WD_3.3.2-2
2025-11-06 10:26	KF8EEZ	EM79vr	WD4ELG	FM06be	14.097065	0.01	-19	-1	547	135	WSPR2	54700	25006	WD_3.3.2-1
2025-11-06 10:26	KF8EEZ	EM79vr	WA2TP	FN30lu	14.097065	0.01	-13	0	955	79	WSPR2	95500	60029	WD_3.2.1
2025-11-06 10:26	KF8EEZ	EM79vr	KD2OM	FN12gx	14.097063	0.01	-8	0	669	55	WSPR2	66900	51609	WD_3.3.2-2
2025-11-06 10:26	KF8EEZ	EM79vr	W4BDE	EL89pr	14.097075	0.01	-18	0	1120	173	WSPR2	112000	54400	2.6.1
2025-11-06 10:26	KF8EEZ	EM79vr	N2YCH-1	FN31jg	14.097064	0.01	-9	-1	945	76	WSPR2	94500	70200	WD_3.3.2-2
2025-11-06 10:26	KF8EEZ	EM79vr	UACNJ	FN20mv	14.097065	0.01	-17	1	795	78	WSPR2	79500	40886	WD_3.3.2-2
2025-11-06 10:26	KF8EEZ	EM79vr	W3PM	EM64or	14.097065	0.01	-23	3	601	203	WSPR2	60100	20606	WD_3.3.2-2
2025-11-06 10:26	KF8EEZ	EM79vr	WA3VPZ	FM19kn	14.097049	0.01	-18	-1	607	89	WSPR2	60700	29483	2.5.4
2025-11-06 10:26	KF8EEZ	EM79vr	WA9FIO	EN43jt	14.09707	0.01	-16	1	737	310	WSPR2	73700	40009	2.6.1
2025-11-06 10:26	KF8EEZ	EM79vr	N8VIM	FN42fq	14.097065	0.01	-12	0	1108	69	WSPR2	110800	72811	2.7.0
2025-11-06 10:26	KF8EEZ	EM79vr	W3HH	EL89vb	14.09708	0.01	-19	1	1200	171	WSPR2	120000	54857	2.6.1
2025-11-06 10:26	KF8EEZ	EM79vr	KC9VNU	EM80ug	14.097075	0.01	-27	0	1066	170	WSPR2	106600	24366	2.7.0
2025-11-06 10:26	KF8EEZ	EM79vr	KA3LNA	FM29dc	14.09708	0.01	-21	0	733	93	WSPR2	73300	29320	2.3.1
2025-11-06 10:26	KF8EEZ	EM79vr	K5XL	EM12kp	14.097064	0.01	-15	1	1399	240	WSPR2	139900	79943	3.0.0-rc1
2025-11-06 10:36	KF8EEZ	EM89	N2YCH	FN31jg	14.097064	0.01	-15	1	856	73	WSPR2	85600	48914	WD_3.3.2-2
2025-11-06 10:36	KF8EEZ	EM89	WA2TP	FN30lu	14.097065	0.01	-16	0	863	77	WSPR2	86300	46849	WD_3.2.1
2025-11-06 10:36	KF8EEZ	EM89	VE3EID	FN05gk	14.097084	0.01	-16	0	725	23	WSPR2	72500	39357	CWSL_DIGI
2025-11-06 10:36	KF8EEZ	EM89	N8GA	EN80ee	14.097064	0.01	-5	1	93	328	WSPR2	9300	7971	WD_3.3.2-1
2025-11-06 10:36	KF8EEZ	EM89	KD2OM	FN12gx	14.097063	0.01	-4	-2	608	48	WSPR2	60800	53851	WD_3.3.2-2
2025-11-06 10:36	KF8EEZ	EM89	N2YCH-1	FN31jg	14.097063	0.01	-16	-3	856	73	WSPR2	85600	46469	WD_3.3.2-2
2025-11-06 10:36	KF8EEZ	EM89	K3GMQ-B	FN20lh	14.097064	0.01	-17	1	688	80	WSPR2	68800	35383	WD_3.3.2-2
2025-11-06 10:36	KF8EEZ	EM89	N8VIM	FN42fq	14.097065	0.01	-16	0	1027	66	WSPR2	102700	55751	2.7.0
2025-11-06 10:36	KF8EEZ	EM89	WA3NAN	FM19na	14.097105	0.01	-19	0	533	94	WSPR2	53300	24366	2.7.0-rc3
2025-11-06 10:36	KF8EEZ	EM89	K5XL	EM12kp	14.097063	0.01	-11	-1	1474	243	WSPR2	147400	101074	3.0.0-rc1
2025-11-06 10:46	KF8EEZ	EM89	K6RFT	EM47bg	14.097064	0.01	-11	0	808	255	WSPR2	80800	55406	WD_3.2.3
2025-11-06 10:46	KF8EEZ	EM89	N2YCH	FN31jg	14.097065	0.01	-9	0	856	73	WSPR2	85600	63589	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	KD7EFG-1	DN31uo	14.097064	0.01	-18	0	2471	285	WSPR2	247100	120020	WD_3.1.7
2025-11-06 10:46	KF8EEZ	EM89	K5TR	EM00uf	14.097143	0.01	-13	0	1726	238	WSPR2	172600	108491	CWSL_DIGI
2025-11-06 10:46	KF8EEZ	EM89	WA2TP	FN30lu	14.097065	0.01	-7	0	863	77	WSPR2	86300	69040	WD_3.2.1
2025-11-06 10:46	KF8EEZ	EM89	K9IMM	EN52cv	14.097047	0.01	-26	0	680	306	WSPR2	68000	17486	CWSL_DIGI
2025-11-06 10:46	KF8EEZ	EM89	WW4ET	FM14bb	14.097072	0.01	-17	0	758	141	WSPR2	75800	38983	2.7.0
2025-11-06 10:46	KF8EEZ	EM89	VE3EID	FN05gk	14.097084	0.01	-15	0	725	23	WSPR2	72500	41429	CWSL_DIGI
2025-11-06 10:46	KF8EEZ	EM89	N8GA	EN80ee	14.097064	0.01	0	0	93	328	WSPR2	9300	9300	WD_3.3.2-1
2025-11-06 10:46	KF8EEZ	EM89	KD2OM	FN12gx	14.097064	0.01	-3	0	608	48	WSPR2	60800	55589	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	K5KHK	FN13dc	14.097133	0.01	-10	0	601	46	WSPR2	60100	42929	1.4A Kiwi
2025-11-06 10:46	KF8EEZ	EM89	W2KGY	FN31aj	14.097065	0.01	-22	0	797	72	WSPR2	79700	29603	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	N2YCH-1	FN31jg	14.097065	0.01	-9	0	856	73	WSPR2	85600	63589	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	K3GMQ-B	FN20lh	14.097064	0.01	-11	0	688	80	WSPR2	68800	47177	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	N6GN5	DN70jo	14.097052	0.01	-13	0	1886	281	WSPR2	188600	118549	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	K3GMQ	FN20lh	14.097065	0.01	-25	0	688	80	WSPR2	68800	19657	QMTECH
2025-11-06 10:46	KF8EEZ	EM89	UACNJ	FN20mv	14.097065	0.01	-10	0	704	74	WSPR2	70400	50286	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	AC0G/B2	EM38ww	14.097064	0.01	-10	0	785	268	WSPR2	78500	56071	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	W4BDE	EL89pr	14.097075	0.01	-10	0	1085	178	WSPR2	108500	77500	2.6.1
2025-11-06 10:46	KF8EEZ	EM89	KC2G	FN21wa	14.097065	0.01	-14	0	776	74	WSPR2	77600	46560	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	W2NAF-3	FN21ei	14.097065	0.01	-16	0	661	69	WSPR2	66100	35883	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	AC0G/ND	EN16ov	14.097063	0.01	-19	0	1383	311	WSPR2	138300	63223	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	W2NAF-2	FN21ei	14.097065	0.01	-21	0	661	69	WSPR2	66100	26440	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	KD3ALD	FN21ni	14.097065	0.01	-23	0	722	71	WSPR2	72200	24754	WD_3.3.2-1
2025-11-06 10:46	KF8EEZ	EM89	N3AGE-2	FN30hw	14.097065	0.01	-19	0	836	76	WSPR2	83600	38217	WD_3.3.2-2
2025-11-06 10:46	KF8EEZ	EM89	KE4IP	EM73sx	14.097062	0.01	-21	0	624	192	WSPR2	62400	24960	v1.2.28
2025-11-06 10:46	KF8EEZ	EM89	KG6NFJ	EM79wp	14.097065	0.01	-23	0	95	282	WSPR2	9500	3257	v1.2.72
2025-11-06 10:46	KF8EEZ	EM89	KC9GHZ	EN62bk	14.097067	0.01	-15	0	522	311	WSPR2	52200	29829	v1.2.93
2025-11-06 10:46	KF8EEZ	EM89	N8VIM	FN42fq	14.097066	0.01	-12	0	1027	66	WSPR2	102700	67489	2.7.0
2025-11-06 10:46	KF8EEZ	EM89	W3SP	EM73	14.097063	0.01	-19	0	691	196	WSPR2	69100	31589	2.7.0
2025-11-06 10:46	KF8EEZ	EM89	KX4AZ/T	EN74gc	14.097064	0.01	-22	0	552	340	WSPR2	55200	20503	2.6.1
2025-11-06 10:46	KF8EEZ	EM89	WA9FIO	EN43jt	14.09707	0.01	-13	0	832	308	WSPR2	83200	52297	2.6.1
2025-11-06 10:46	KF8EEZ	EM89	VE6JY	DO33or	14.097079	0.01	-23	0	2738	315	WSPR2	273800	93874	2.7.1-deve
2025-11-06 10:46	KF8EEZ	EM89	KE7A	EM12kx	14.097071	0.01	-24	0	1453	245	WSPR2	145300	45666	2.7.0
2025-11-06 10:46	KF8EEZ	EM89	KQ2Y	FN31gn	14.097067	0.01	-17	0	842	71	WSPR2	84200	43303	v1.2.94
2025-11-06 10:46	KF8EEZ	EM89	VE3IIM	EN94ld	14.097082	0.01	-22	-1	545	17	WSPR2	54500	20243	2.7.0
2025-11-06 10:46	KF8EEZ	EM89	VA3HKW	EN94	14.097088	0.01	-21	-1	580	16	WSPR2	58000	23200	2.7.0
2025-11-06 10:46	KF8EEZ	EM89	KA3LNA	FM29dc	14.09708	0.01	-15	0	632	91	WSPR2	63200	36114	2.3.1
2025-11-06 10:46	KF8EEZ	EM89	N9AGL	EN62ad	14.09709	0.01	-17	0	509	307	WSPR2	50900	26177	2.6.1
2025-11-06 10:46	KF8EEZ	EM89	K9REO	EN53gb	14.097063	0.01	-27	0	668	309	WSPR2	66800	15269	2.6.1
2025-11-06 10:46	KF8EEZ	EM89	AJ8S	EM89bt	14.097065	0.01	-3	0	80	298	WSPR2	8000	7314	2.7.0
2025-11-06 10:46	KF8EEZ	EM89	VE3NM	FN14	14.09707	0.01	-24	0	745	40	WSPR2	74500	23414	2.2.159
2025-11-06 10:56	KF8EEZ	EM89	KD7EFG-1	DN31uo	14.097064	0.01	-10	0	2471	285	WSPR2	247100	176500	WD_3.1.7
2025-11-06 10:56	KF8EEZ	EM89	K6RFT	EM47bg	14.097064	0.01	-8	0	808	255	WSPR2	80800	62331	WD_3.2.3
2025-11-06 10:56	KF8EEZ	EM89	K5KHK	FN13dc	14.097134	0.01	-11	0	601	46	WSPR2	60100	41211	1.4A Kiwi
2025-11-06 10:56	KF8EEZ	EM89	N2YCH	FN31jg	14.097065	0.01	-5	0	856	73	WSPR2	85600	73371	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	AF7KR	DM45dg	14.097065	0.01	-23	0	2565	269	WSPR2	256500	87943	WD_3.3.2-1
2025-11-06 10:56	KF8EEZ	EM89	WZ7I	FN20kk	14.097069	0.01	-25	0	683	78	WSPR2	68300	19514	CWSL_DIGI
2025-11-06 10:56	KF8EEZ	EM89	VE3EID	FN05gk	14.097085	0.01	-13	0	725	23	WSPR2	72500	45571	CWSL_DIGI
2025-11-06 10:56	KF8EEZ	EM89	WA2TP	FN30lu	14.097066	0.01	-6	0	863	77	WSPR2	86300	71506	WD_3.2.1
2025-11-06 10:56	KF8EEZ	EM89	K5MO	FM05	14.097064	0.01	-24	0	568	140	WSPR2	56800	17851	WD_3.2.3
2025-11-06 10:56	KF8EEZ	EM89	W2KGY	FN31aj	14.097065	0.01	-18	0	797	72	WSPR2	79700	38711	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	N8GA	EN80ee	14.097064	0.01	2	0	93	328	WSPR2	9300	9831	WD_3.3.2-1
2025-11-06 10:56	KF8EEZ	EM89	WW4ET	FM14bb	14.097073	0.01	-23	0	758	141	WSPR2	75800	25989	2.7.0
2025-11-06 10:56	KF8EEZ	EM89	KD2OM	FN12gx	14.097065	0.01	-1	0	608	48	WSPR2	60800	59063	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	N2YCH-1	FN31jg	14.097065	0.01	-5	0	856	73	WSPR2	85600	73371	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	AC0G/B2	EM38ww	14.097064	0.01	-7	0	785	268	WSPR2	78500	62800	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	W4BDE	EL89pr	14.097076	0.01	-15	0	1085	178	WSPR2	108500	62000	2.6.1
2025-11-06 10:56	KF8EEZ	EM89	W3PM	EM64or	14.097064	0.01	-22	0	624	213	WSPR2	62400	23177	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	AC0G/ND	EN16ov	14.097064	0.01	-17	0	1383	311	WSPR2	138300	71126	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	K3GMQ-B	FN20lh	14.097065	0.01	-13	0	688	80	WSPR2	68800	43246	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	UACNJ	FN20mv	14.097065	0.01	-8	0	704	74	WSPR2	70400	54309	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	K3GMQ	FN20lh	14.097065	0.01	-23	0	688	80	WSPR2	68800	23589	QMTECH
2025-11-06 10:56	KF8EEZ	EM89	K5TR	EM00uf	14.097147	0.01	-16	-2	1726	238	WSPR2	172600	93697	CWSL_DIGI
2025-11-06 10:56	KF8EEZ	EM89	KC2G	FN21wa	14.097065	0.01	-15	0	776	74	WSPR2	77600	44343	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	N3AGE-2	FN30hw	14.097065	0.01	-20	0	836	76	WSPR2	83600	35829	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	KD3ALD	FN21ni	14.097065	0.01	-23	0	722	71	WSPR2	72200	24754	WD_3.3.2-1
2025-11-06 10:56	KF8EEZ	EM89	W2NAF-2	FN21ei	14.097065	0.01	-16	0	661	69	WSPR2	66100	35883	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	W2NAF-3	FN21ei	14.097065	0.01	-13	0	661	69	WSPR2	66100	41549	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	W1XP	FN42fo	14.097065	0.01	-23	0	1024	66	WSPR2	102400	35109	WD_3.3.2-2
2025-11-06 10:56	KF8EEZ	EM89	KE4IP	EM73sx	14.097062	0.01	-19	0	624	192	WSPR2	62400	28526	v1.2.28
2025-11-06 10:56	KF8EEZ	EM89	FN41RY	FN41ks	14.097075	0.01	-23	0	1037	72	WSPR2	103700	35554	v1.2.97
2025-11-06 10:56	KF8EEZ	EM89	W3HH	EL89vb	14.097079	0.01	-18	0	1161	176	WSPR2	116100	56391	2.6.1
2025-11-06 10:56	KF8EEZ	EM89	N8VIM	FN42fq	14.097066	0.01	-11	0	1027	66	WSPR2	102700	70423	2.7.0
2025-11-06 10:56	KF8EEZ	EM89	KC9GHZ	EN62bk	14.097067	0.01	-14	0	522	311	WSPR2	52200	31320	v1.2.93
2025-11-06 10:56	KF8EEZ	EM89	VA3HKW	EN94	14.097088	0.01	-24	0	580	16	WSPR2	58000	18229	2.7.0
2025-11-06 10:56	KF8EEZ	EM89	KG6NFJ	EM79wp	14.097066	0.01	-20	0	95	282	WSPR2	9500	4071	v1.2.72
2025-11-06 10:56	KF8EEZ	EM89	AE5AU	EM34rq	14.097066	0.01	-15	0	996	241	WSPR2	99600	56914	SparkSDR
2025-11-06 10:56	KF8EEZ	EM89	K4COD	EM73sc	14.097064	0.01	-19	0	720	191	WSPR2	72000	32914	2.6.0
2025-11-06 10:56	KF8EEZ	EM89	WA9FIO	EN43jt	14.097069	0.01	-14	0	832	308	WSPR2	83200	49920	2.6.1
2025-11-06 10:56	KF8EEZ	EM89	KQ2Y	FN31gn	14.097068	0.01	-11	0	842	71	WSPR2	84200	57737	v1.2.94
2025-11-06 10:56	KF8EEZ	EM89	KC9VNU	EM80ug	14.097076	0.01	-24	0	1026	176	WSPR2	102600	32246	2.7.0
2025-11-06 10:56	KF8EEZ	EM89	VE3NM	FN14	14.097071	0.01	-25	0	745	40	WSPR2	74500	21286	2.2.159
2025-11-06 10:56	KF8EEZ	EM89	KX4AZ/T	EN74gc	14.097065	0.01	-12	0	552	340	WSPR2	55200	36274	2.6.1
2025-11-06 10:56	KF8EEZ	EM89	KE8MYP	EM79ti	14.097061	0.01	0	0	115	264	WSPR2	11500	11500	2.7.0
2025-11-06 10:56	KF8EEZ	EM89	SWLKCL	FN04	14.097064	0.01	-27	0	647	29	WSPR2	64700	14789	2.3.0
2025-11-06 10:56	KF8EEZ	EM89	KM4RK	EM93td	14.09708	0.01	-13	0	744	160	WSPR2	74400	46766	2.6.1
2025-11-06 10:56	KF8EEZ	EM89	KA3LNA	FM29dc	14.097081	0.01	-14	0	632	91	WSPR2	63200	37920	2.3.1
2025-11-06 10:56	KF8EEZ	EM89	AJ8S	EM89bt	14.097066	0.01	-1	0	80	298	WSPR2	8000	7771	2.7.0
2025-11-06 10:56	KF8EEZ	EM89	N9AGL	EN62ad	14.09709	0.01	-21	0	509	307	WSPR2	50900	20360	2.6.1
2025-11-06 10:56	KF8EEZ	EM89	KC0KVR	EM48rp	14.097065	0.01	-21	0	654	264	WSPR2	65400	26160	2.6.1
2025-11-06 10:56	KF8EEZ	EM89	K5XL	EM12kp	14.097064	0.01	-14	0	1474	243	WSPR2	147400	88440	3.0.0-rc1
2025-11-06 11:06	KF8EEZ	EM89	W3PM	EM64or	14.097065	0.01	-20	0	624	213	WSPR2	62400	26743	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	N6GN5	DN70jo	14.097061	0.01	-14	1	1886	281	WSPR2	188600	113160	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	AC0G/ND	EN16ov	14.097064	0.01	-23	0	1383	311	WSPR2	138300	47417	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	KD3ALD	FN21ni	14.097065	0.01	-23	0	722	71	WSPR2	72200	24754	WD_3.3.2-1
2025-11-06 11:06	KF8EEZ	EM89	K3GMQ-B	FN20lh	14.097065	0.01	-11	0	688	80	WSPR2	68800	47177	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	UACNJ	FN20mv	14.097065	0.01	-11	0	704	74	WSPR2	70400	48274	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	N2YCH-1	FN31jg	14.097065	0.01	-11	0	856	73	WSPR2	85600	58697	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	KC2G	FN21wa	14.097065	0.01	-16	0	776	74	WSPR2	77600	42126	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	N3AGE-2	FN30hw	14.097065	0.01	-16	0	836	76	WSPR2	83600	45383	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	W2NAF-2	FN21ei	14.097065	0.01	-16	0	661	69	WSPR2	66100	35883	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	WW4ET	FM14bb	14.097073	0.01	-19	0	758	141	WSPR2	75800	34651	2.7.0
2025-11-06 11:06	KF8EEZ	EM89	FN41RY	FN41ks	14.097075	0.01	-22	0	1037	72	WSPR2	103700	38517	v1.2.97
2025-11-06 11:06	KF8EEZ	EM89	W2NAF-3	FN21ei	14.097065	0.01	-14	0	661	69	WSPR2	66100	39660	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	SWLFNS	FN20hu	14.097066	0.01	-19	0	669	74	WSPR2	66900	30583	1.4A Kiwi
2025-11-06 11:06	KF8EEZ	EM89	W4BDE	EL89pr	14.097076	0.01	-14	0	1085	178	WSPR2	108500	65100	2.6.1
2025-11-06 11:06	KF8EEZ	EM89	W1XP	FN42fo	14.097065	0.01	-25	0	1024	66	WSPR2	102400	29257	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	WA3VPZ	FM19kn	14.09705	0.01	-12	0	507	87	WSPR2	50700	33317	2.5.4
2025-11-06 11:06	KF8EEZ	EM89	KG6NFJ	EM79wp	14.097066	0.01	-20	0	95	282	WSPR2	9500	4071	v1.2.72
2025-11-06 11:06	KF8EEZ	EM89	W3HH	EL89vb	14.09708	0.01	-18	0	1161	176	WSPR2	116100	56391	2.6.1
2025-11-06 11:06	KF8EEZ	EM89	WA9FIO	EN43jt	14.097069	0.01	-9	0	832	308	WSPR2	83200	61806	2.6.1
2025-11-06 11:06	KF8EEZ	EM89	KD4ADC	EM74dk	14.097077	0.01	-22	0	609	204	WSPR2	60900	22620	2.7.1-deve
2025-11-06 11:06	KF8EEZ	EM89	K4KR	EM74	14.097097	0.01	-21	0	584	198	WSPR2	58400	23360	2.7.0
2025-11-06 11:06	KF8EEZ	EM89	KC9GHZ	EN62bk	14.097067	0.01	-16	0	522	311	WSPR2	52200	28337	v1.2.93
2025-11-06 11:06	KF8EEZ	EM89	VA3HKW	EN94	14.097088	0.01	-24	0	580	16	WSPR2	58000	18229	2.7.0
2025-11-06 11:06	KF8EEZ	EM89	W3SP	EM73	14.097064	0.01	-27	0	691	196	WSPR2	69100	15794	2.7.0
2025-11-06 11:06	KF8EEZ	EM89	N3RUM	FN21el	14.09706	0.01	-28	0	665	68	WSPR2	66500	13300	2.6.1
2025-11-06 11:06	KF8EEZ	EM89	N8VIM	FN42fq	14.097066	0.01	-12	0	1027	66	WSPR2	102700	67489	2.7.0
2025-11-06 11:06	KF8EEZ	EM89	AE4DW	EL98dq	14.097081	0.01	-26	0	1206	174	WSPR2	120600	31011	2.7.0
2025-11-06 11:06	KF8EEZ	EM89	KC0KVR	EM48rp	14.097081	0.01	-25	0	654	264	WSPR2	65400	18686	SparkSDR
2025-11-06 11:06	KF8EEZ	EM89	SWLKCL	FN04	14.097064	0.01	-27	0	647	29	WSPR2	64700	14789	2.3.0
2025-11-06 11:06	KF8EEZ	EM89	AE5AU	EM34rq	14.097066	0.01	-14	0	996	241	WSPR2	99600	59760	SparkSDR
2025-11-06 11:06	KF8EEZ	EM89	KA3LNA	FM29dc	14.097081	0.01	-15	0	632	91	WSPR2	63200	36114	2.3.1
2025-11-06 11:06	KF8EEZ	EM89	VE6JY	DO33or	14.09708	0.01	-21	-1	2738	315	WSPR2	273800	109520	2.7.1-deve
2025-11-06 11:06	KF8EEZ	EM89	K4COD	EM73sc	14.097064	0.01	-25	0	720	191	WSPR2	72000	20571	2.6.0
2025-11-06 11:06	KF8EEZ	EM89	K5XL	EM12kp	14.097064	0.01	-11	0	1474	243	WSPR2	147400	101074	3.0.0-rc1
2025-11-06 11:06	KF8EEZ	EM89	KQ2Y	FN31gn	14.097068	0.01	-13	0	842	71	WSPR2	84200	52926	v1.2.94
2025-11-06 11:06	KF8EEZ	EM89	KI5MQY	EM13qa	14.097097	0.01	-27	-2	1412	244	WSPR2	141200	32274	3.0.0-rc1
2025-11-06 11:06	KF8EEZ	EM89	KC9VNU	EM80ug	14.097076	0.01	-26	0	1026	176	WSPR2	102600	26383	2.7.0
2025-11-06 11:06	KF8EEZ	EM89	VE3NM	FN14	14.097071	0.01	-21	0	745	40	WSPR2	74500	29800	2.2.159
2025-11-06 11:06	KF8EEZ	EM89	KX4AZ/T	EN74gc	14.097065	0.01	-14	0	552	340	WSPR2	55200	33120	2.6.1
2025-11-06 11:06	KF8EEZ	EM89	KM4RK	EM93td	14.09708	0.01	-20	0	744	160	WSPR2	74400	31886	2.6.1
2025-11-06 11:06	KF8EEZ	EM89	KE7A	EM12kx	14.097072	0.01	-21	0	1453	245	WSPR2	145300	58120	2.7.0
2025-11-06 11:06	KF8EEZ	EM89	N9AGL	EN62ad	14.09709	0.01	-24	0	509	307	WSPR2	50900	15997	2.6.1
2025-11-06 11:06	KF8EEZ	EM89	KM3T-3	FN42et	14.097034	0.01	-21	0	1024	65	WSPR2	102400	40960	CWSL_DIGI
2025-11-06 11:06	KF8EEZ	EM89	KV0S	EM38tv	14.097064	0.01	-22	0	807	268	WSPR2	80700	29974	WD_3.3.2-1
2025-11-06 11:06	KF8EEZ	EM89	WZ7I	FN20kk	14.097069	0.01	-26	0	683	78	WSPR2	68300	17563	CWSL_DIGI
2025-11-06 11:06	KF8EEZ	EM89	N5MCB	EM13pe	14.097065	0.01	-14	0	1408	244	WSPR2	140800	84480	web-888
2025-11-06 11:06	KF8EEZ	EM89	KD9KHZ	EN53wa	14.097149	0.01	-16	0	579	314	WSPR2	57900	31431	1.4A Kiwi
2025-11-06 11:06	KF8EEZ	EM89	K9IMM	EN52cv	14.097046	0.01	-23	-1	680	306	WSPR2	68000	23314	CWSL_DIGI
2025-11-06 11:06	KF8EEZ	EM89	N2YCH	FN31jg	14.097065	0.01	-11	0	856	73	WSPR2	85600	58697	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	KD7EFG-1	DN31uo	14.097064	0.01	-17	0	2471	285	WSPR2	247100	127080	WD_3.1.7
2025-11-06 11:06	KF8EEZ	EM89	K6RFT	EM47bg	14.097064	0.01	-10	0	808	255	WSPR2	80800	57714	WD_3.2.3
2025-11-06 11:06	KF8EEZ	EM89	WA2TP	FN30lu	14.097065	0.01	-10	0	863	77	WSPR2	86300	61643	WD_3.2.1
2025-11-06 11:06	KF8EEZ	EM89	K5KHK	FN13dc	14.097135	0.01	-23	0	601	46	WSPR2	60100	20606	1.4A Kiwi
2025-11-06 11:06	KF8EEZ	EM89	N6GN4	DN70ll	14.097064	0.01	-24	0	1873	280	WSPR2	187300	58866	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	K5MO	FM05	14.097064	0.01	-21	0	568	140	WSPR2	56800	22720	WD_3.2.3
2025-11-06 11:06	KF8EEZ	EM89	N8GA	EN80ee	14.097064	0.01	-1	0	93	328	WSPR2	9300	9034	WD_3.3.2-1
2025-11-06 11:06	KF8EEZ	EM89	AB1KW	FN43fe	14.097065	0.01	-26	0	1044	63	WSPR2	104400	26846	DS_0.35.1
2025-11-06 11:06	KF8EEZ	EM89	W2KGY	FN31aj	14.097065	0.01	-20	0	797	72	WSPR2	79700	34157	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	N3AGE-4	FN30hw	14.097065	0.01	-18	0	836	76	WSPR2	83600	40606	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	AC0G/B2	EM38ww	14.097064	0.01	-11	0	785	268	WSPR2	78500	53829	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	K5TR	EM00uf	14.097136	0.01	-15	0	1726	238	WSPR2	172600	98629	CWSL_DIGI
2025-11-06 11:06	KF8EEZ	EM89	VE3EID	FN05gk	14.097084	0.01	-20	0	725	23	WSPR2	72500	31071	CWSL_DIGI
2025-11-06 11:06	KF8EEZ	EM89	K3GMQ	FN20lh	14.097066	0.01	-24	0	688	80	WSPR2	68800	21623	QMTECH
2025-11-06 11:06	KF8EEZ	EM89	KD2OM	FN12gx	14.097066	0.01	-16	0	608	48	WSPR2	60800	33006	WD_3.3.2-2
2025-11-06 11:06	KF8EEZ	EM89	KD7EFG	DN31uo	14.097064	0.01	-20	0	2471	285	WSPR2	247100	105900	WD_3.3.2-2
2025-11-06 11:16	KF8EEZ	EM89	KM3T-3	FN42et	14.097034	0.01	-13	0	1024	65	WSPR2	102400	64366	CWSL_DIGI
2025-11-06 11:16	KF8EEZ	EM89	AA4PG	EM63pm	14.097066	0.01	-16	0	739	207	WSPR2	73900	40117	1.4A Kiwi
